case:concept:name;concept:team;concept:resources
case_8020;e2;re11, re20, re17
case_8021;e9;re14, re9
case_8022;e4;re1, re17, re15
case_8023;e5;re9, re20, re11, re5, re8
case_8024;e6;re6, re18, re8, re16
case_8025;e6;re3, re13, re2, re8
case_8026;e3;re3, re15, re6, re5
case_8027;e5;re4, re20, re10, re7
case_8028;e7;re2, re1
case_8029;e7;re6, re4, re5, re13, re16
case_8030;e3;re17, re15, re19, re7, re6
case_8031;e1;re4, re5, re11, re10, re18
case_8032;e2;re8, re16
case_8033;e4;re18, re4, re1, re3
case_8034;e4;re5, re16, re19, re17, re3
case_8035;e9;re8, re17, re12
case_8036;e9;re11, re9, re1, re6, re2
case_8037;e1;re10, re6, re2, re15, re1
case_8038;e9;re4, re16, re6, re11
case_8039;e6;re11, re12, re16
case_8040;e4;re18, re12, re2, re13, re3
case_8041;e5;re3, re9, re1
case_8042;e7;re15, re20
case_8043;e1;re17, re11, re13
case_8044;e6;re20, re17, re12
case_8045;e8;re2, re8, re15, re12, re20
case_8046;e5;re18, re3
case_8047;e5;re9, re6, re7
case_8048;e7;re4, re12, re15, re16, re11
case_8049;e2;re2, re12, re9, re5
case_8050;e5;re9, re18, re10, re17
case_8051;e8;re8, re5, re2
case_8052;e3;re11, re16, re13, re8
case_8053;e3;re1, re15, re9
case_8054;e2;re3, re13
case_8055;e3;re9, re10, re5, re11, re1
case_8056;e8;re6, re14, re7, re19
case_8057;e4;re15, re2, re4
case_8058;e1;re3, re9, re1, re18
case_8059;e4;re8, re20
case_8060;e6;re13, re19
case_8061;e9;re16, re14
case_8062;e4;re8, re7, re12
case_8063;e3;re4, re3, re11, re17, re20
case_8064;e9;re16, re12, re17, re18, re7
case_8065;e4;re15, re18, re2, re17, re5
case_8066;e2;re7, re1, re15, re18
case_8067;e7;re20, re14
case_8068;e7;re5, re3, re6, re17
case_8069;e8;re20, re4, re10, re6, re8
case_8070;e5;re10, re20, re14, re16, re8
case_8071;e9;re18, re1, re3, re14
case_8072;e6;re5, re13, re16, re18, re17
case_8073;e3;re4, re1, re11
case_8074;e6;re15, re8, re9, re14, re17
case_8075;e7;re17, re6
case_8076;e3;re11, re14, re7
case_8077;e6;re2, re15, re16
case_8078;e6;re8, re15, re6, re9
case_8079;e8;re6, re12, re4
case_8080;e6;re13, re3
case_8081;e5;re8, re7, re10, re2
case_8082;e2;re17, re12
case_8083;e5;re10, re17, re13
case_8084;e7;re16, re12, re4, re10, re7
case_8085;e9;re5, re9, re12, re2, re20
case_8086;e8;re8, re7, re3, re19
case_8087;e5;re3, re2
case_8088;e9;re9, re8
case_8089;e3;re3, re12, re7, re18
case_8090;e9;re11, re10
case_8091;e5;re13, re18, re17
case_8092;e7;re19, re11
case_8093;e3;re13, re18, re7
case_8094;e6;re12, re4, re3, re2
case_8095;e1;re15, re1, re2, re20
case_8096;e4;re13, re14, re20, re16
case_8097;e9;re15, re17, re13
case_8098;e6;re15, re11
case_8099;e5;re11, re9
case_8100;e5;re19, re12, re11, re20, re5
case_8101;e5;re15, re10, re18
case_8102;e7;re10, re4
case_8103;e5;re5, re16, re17, re13
case_8104;e4;re20, re17, re13, re3
case_8105;e4;re10, re15
case_8106;e5;re1, re13, re9
case_8107;e8;re17, re20, re19, re8
case_8108;e2;re19, re6, re12, re18
case_8109;e6;re1, re15
case_8110;e9;re14, re9, re12
case_8111;e3;re10, re2
case_8112;e6;re18, re12, re16
case_8113;e1;re14, re20
case_8114;e2;re20, re14
case_8115;e9;re17, re6, re3, re13, re4
case_8116;e2;re1, re8, re6, re20
case_8117;e3;re12, re6, re13, re4, re19
case_8118;e8;re5, re15, re6, re19, re13
case_8119;e1;re17, re7, re19, re18
case_8120;e4;re14, re20
case_8121;e7;re14, re6, re15, re9, re10
case_8122;e7;re13, re1, re19, re6, re17
case_8123;e5;re17, re3, re10
case_8124;e3;re17, re12
case_8125;e1;re12, re2, re19, re20, re5
case_8126;e3;re14, re2, re10, re18
case_8127;e3;re12, re1
case_8128;e5;re3, re20, re8
case_8129;e9;re6, re14, re4, re13
case_8130;e8;re12, re4, re13
case_8131;e9;re12, re2, re16, re5
case_8132;e4;re4, re9
case_8133;e5;re18, re19
case_8134;e3;re12, re9, re5, re1
case_8135;e8;re14, re2, re12, re16
case_8136;e9;re10, re12, re14, re18
case_8137;e5;re19, re5, re18, re10
case_8138;e3;re4, re20, re19, re5
case_8139;e4;re3, re13, re8, re2, re1
case_8140;e3;re7, re10
case_8141;e6;re2, re18, re16, re17
case_8142;e3;re14, re17, re3
case_8143;e2;re2, re16, re9
case_8144;e8;re18, re20, re1, re14
case_8145;e8;re11, re3, re4, re18, re20
case_8146;e6;re18, re5, re6, re19
case_8147;e9;re12, re1, re3, re6
case_8148;e4;re19, re3, re4
case_8149;e6;re18, re13, re19, re8, re9
case_8150;e9;re20, re13, re3, re7, re19
case_8151;e4;re3, re19, re8
case_8152;e9;re8, re2, re10
case_8153;e6;re3, re19
case_8154;e4;re18, re3
case_8155;e1;re3, re13, re16, re8
case_8156;e7;re16, re10, re6
case_8157;e1;re14, re12, re15
case_8158;e6;re20, re11
case_8159;e8;re7, re1, re10
case_8160;e1;re7, re11, re14, re16, re5
case_8161;e2;re18, re20, re14
case_8162;e6;re3, re10, re19, re2
case_8163;e4;re18, re10
case_8164;e1;re5, re10
case_8165;e8;re6, re14, re17
case_8166;e6;re1, re5, re4, re17, re16
case_8167;e4;re5, re20, re7, re1, re6
case_8168;e8;re7, re10
case_8169;e4;re15, re4, re11
case_8170;e3;re16, re14
case_8171;e1;re15, re14, re7, re4, re12
case_8172;e8;re6, re5, re16, re7, re9
case_8173;e9;re15, re5, re20, re14
case_8174;e4;re3, re1, re8, re5, re2
case_8175;e8;re9, re4, re10, re7, re17
case_8176;e8;re10, re3, re12
case_8177;e3;re7, re13, re6, re10, re12
case_8178;e2;re4, re11, re20, re18, re8
case_8179;e8;re8, re13, re6, re7
case_8180;e6;re19, re3, re14, re12, re11
case_8181;e9;re4, re18, re14, re7, re3
case_8182;e3;re1, re18
case_8183;e8;re1, re18, re3, re13
case_8184;e9;re19, re2, re5
case_8185;e9;re7, re18, re12, re3
case_8186;e3;re10, re14
case_8187;e2;re3, re19, re18
case_8188;e3;re3, re9, re13
case_8189;e3;re4, re9, re5, re18
case_8190;e1;re15, re20, re5, re9, re19
case_8191;e9;re19, re7, re15, re10
case_8192;e5;re5, re19, re8, re11, re17
case_8193;e1;re15, re19, re1
case_8194;e7;re3, re15, re16, re8
case_8195;e9;re12, re5, re16, re8, re17
case_8196;e5;re12, re3
case_8197;e6;re20, re17, re5, re18, re6
case_8198;e2;re3, re6, re19, re12
case_8199;e3;re1, re14, re13, re16
case_8200;e5;re18, re12, re14, re1
case_8201;e6;re15, re3, re7
case_8202;e5;re9, re3, re4
case_8203;e1;re16, re17, re7, re15
case_8204;e6;re11, re17, re9
case_8205;e6;re15, re1, re20
case_8206;e5;re17, re5, re3, re4, re7
case_8207;e2;re2, re15
case_8208;e5;re17, re20, re10, re1
case_8209;e7;re4, re19, re20
case_8210;e8;re6, re13, re4
case_8211;e5;re11, re17, re15, re8
case_8212;e1;re9, re13, re17, re5
case_8213;e7;re1, re20
case_8214;e6;re7, re2, re17
case_8215;e4;re7, re17, re2, re19
case_8216;e7;re3, re20, re7
case_8217;e5;re9, re13, re7, re12
case_8218;e1;re2, re6, re20, re8
case_8219;e8;re13, re2, re4, re17
case_8220;e6;re7, re16, re10, re18
case_8221;e6;re4, re17
case_8222;e6;re19, re14, re3, re9, re12
case_8223;e2;re5, re2
case_8224;e2;re4, re7
case_8225;e3;re13, re9
case_8226;e9;re4, re6
case_8227;e7;re7, re19
case_8228;e3;re20, re3, re1, re4
case_8229;e8;re14, re10
case_8230;e6;re4, re1, re15
case_8231;e9;re17, re5
case_8232;e8;re4, re6
case_8233;e1;re3, re17, re16, re1
case_8234;e4;re11, re9, re12
case_8235;e6;re16, re4, re17
case_8236;e8;re5, re9, re1, re20, re12
case_8237;e2;re4, re6
case_8238;e3;re8, re10, re14, re3, re13
case_8239;e5;re18, re1, re14
case_8240;e3;re12, re9, re6
case_8241;e5;re15, re8
case_8242;e2;re13, re2, re7, re10
case_8243;e3;re7, re11
case_8244;e7;re12, re3, re19
case_8245;e3;re14, re18, re20, re4, re8
case_8246;e9;re13, re4, re19, re12
case_8247;e2;re19, re4, re16
case_8248;e6;re14, re7
case_8249;e9;re4, re10
case_8250;e8;re1, re20
case_8251;e6;re2, re11, re12, re17, re7
case_8252;e4;re7, re20, re4
case_8253;e8;re15, re13, re17, re14, re5
case_8254;e7;re17, re18, re7, re16, re1
case_8255;e1;re1, re12, re20, re3, re8
case_8256;e4;re16, re6, re19
case_8257;e8;re12, re5, re8, re13
case_8258;e9;re16, re17, re13, re1
case_8259;e3;re5, re18, re7, re3
case_8260;e4;re12, re11, re16, re10, re1
case_8261;e5;re5, re20, re3, re8
case_8262;e1;re7, re9, re4, re19
case_8263;e3;re13, re19, re2, re4
case_8264;e3;re8, re19, re18, re20, re1
case_8265;e7;re18, re6, re12, re4
case_8266;e8;re10, re8
case_8267;e7;re3, re11, re1, re2, re7
case_8268;e7;re10, re5, re18
case_8269;e8;re4, re14
case_8270;e4;re6, re11, re14, re15
case_8271;e4;re6, re17, re2, re9, re14
case_8272;e5;re9, re3
case_8273;e4;re5, re13, re11, re4, re20
case_8274;e4;re17, re2, re16, re19
case_8275;e4;re2, re19, re11
case_8276;e2;re3, re15, re18, re9
case_8277;e2;re8, re2, re18, re11, re9
case_8278;e4;re7, re19, re8
case_8279;e5;re17, re7, re20, re10
case_8280;e7;re13, re2, re10, re15, re5
case_8281;e6;re10, re15, re1
case_8282;e8;re11, re9, re8
case_8283;e8;re1, re14, re18
case_8284;e6;re11, re8, re15, re10
case_8285;e3;re6, re7
case_8286;e7;re20, re3
case_8287;e4;re11, re10, re6, re15, re5
case_8288;e2;re12, re10, re1, re6, re2
case_8289;e8;re13, re8, re15
case_8290;e1;re19, re15, re16
case_8291;e8;re17, re11, re20, re6
case_8292;e9;re8, re15, re18
case_8293;e7;re12, re14
case_8294;e3;re4, re3, re16
case_8295;e2;re18, re11, re20
case_8296;e6;re15, re10, re1, re13
case_8297;e8;re20, re10
case_8298;e5;re10, re18, re16, re5
case_8299;e5;re16, re5, re12, re1, re19
case_8300;e8;re8, re6, re19, re15
case_8301;e1;re5, re19, re3, re11, re17
case_8302;e5;re5, re9, re6, re17
case_8303;e8;re2, re6, re10, re1, re14
case_8304;e4;re9, re17, re1
case_8305;e3;re14, re6
case_8306;e4;re11, re9, re20, re15
case_8307;e5;re17, re16, re3, re2, re8
case_8308;e5;re8, re16
case_8309;e9;re3, re12, re20
case_8310;e3;re17, re13, re11, re6, re10
case_8311;e7;re17, re3, re13
case_8312;e1;re17, re19, re16, re11, re14
case_8313;e7;re10, re4, re9, re8, re11
case_8314;e7;re14, re5
case_8315;e2;re10, re2, re7, re12
case_8316;e1;re6, re9
case_8317;e6;re19, re1, re20, re12
case_8318;e1;re4, re20
case_8319;e1;re5, re2, re19
case_8320;e8;re18, re6, re19
case_8321;e9;re9, re18
case_8322;e8;re1, re10, re5
case_8323;e2;re14, re9, re16, re6, re4
case_8324;e9;re20, re16, re7, re9
case_8325;e4;re20, re19, re16
case_8326;e3;re18, re14, re3, re17, re1
case_8327;e1;re2, re10, re7, re15
case_8328;e6;re15, re19, re1, re5, re16
case_8329;e1;re3, re13, re10, re18, re15
case_8330;e9;re1, re16, re17
case_8331;e5;re17, re20, re15, re1, re2
case_8332;e6;re13, re6, re3
case_8333;e7;re5, re18, re6
case_8334;e8;re11, re15, re8, re14, re13
case_8335;e1;re11, re1, re12, re18
case_8336;e6;re14, re8, re13, re18
case_8337;e1;re1, re12, re8
case_8338;e5;re1, re11, re3, re9
case_8339;e7;re13, re7, re11
case_8340;e5;re1, re11
case_8341;e4;re14, re19, re8, re6
case_8342;e4;re14, re7, re15
case_8343;e1;re10, re11, re12, re17
case_8344;e6;re9, re17, re11, re18, re12
case_8345;e4;re7, re6, re8
case_8346;e7;re1, re6, re14
case_8347;e3;re4, re19
case_8348;e9;re15, re10, re6, re20
case_8349;e4;re5, re8, re19
case_8350;e7;re3, re16
case_8351;e8;re8, re16
case_8352;e4;re10, re20, re16, re13, re11
case_8353;e4;re12, re13, re14
case_8354;e4;re5, re14, re16, re10, re7
case_8355;e8;re1, re10
case_8356;e6;re9, re6, re8, re1
case_8357;e1;re10, re16, re13, re3, re8
case_8358;e2;re15, re10
case_8359;e3;re16, re11, re14
case_8360;e5;re1, re7, re12, re10
case_8361;e6;re10, re16, re14, re13
case_8362;e6;re1, re18
case_8363;e9;re6, re16, re15
case_8364;e5;re11, re7, re19, re17
case_8365;e2;re19, re18
case_8366;e6;re14, re12, re5
case_8367;e4;re2, re14, re6
case_8368;e7;re9, re17, re18, re10
case_8369;e7;re6, re18
case_8370;e2;re19, re12, re14
case_8371;e1;re16, re6, re13
case_8372;e2;re17, re20
case_8373;e1;re6, re3, re2, re20, re11
case_8374;e9;re4, re19, re15, re2
case_8375;e8;re13, re12
case_8376;e7;re17, re20, re10, re13, re16
case_8377;e7;re17, re3, re5, re12, re14
case_8378;e8;re7, re8
case_8379;e5;re7, re1
case_8380;e5;re8, re6, re10, re9
case_8381;e5;re7, re19, re18
case_8382;e2;re17, re12, re10, re9
case_8383;e2;re10, re1, re8
case_8384;e1;re10, re13, re4, re8
case_8385;e2;re4, re18
case_8386;e1;re8, re4, re6, re16
case_8387;e2;re9, re13, re5, re1
case_8388;e6;re14, re10, re13, re2, re15
case_8389;e6;re6, re10, re18, re17, re8
case_8390;e4;re10, re17
case_8391;e8;re20, re6, re17
case_8392;e9;re7, re20, re13, re18
case_8393;e2;re15, re5, re13, re9
case_8394;e2;re9, re13, re11, re3, re15
case_8395;e6;re5, re12, re10
case_8396;e9;re1, re10
case_8397;e7;re15, re16, re10, re14, re20
case_8398;e7;re19, re3, re11, re20
case_8399;e3;re13, re8, re14
case_8400;e5;re6, re2, re9, re8
case_8401;e3;re6, re8, re11, re2
case_8402;e9;re13, re7, re4, re2, re20
case_8403;e8;re5, re1
case_8404;e1;re6, re12, re2, re5, re10
case_8405;e5;re8, re9, re16
case_8406;e1;re6, re16, re8, re10
case_8407;e4;re19, re4
case_8408;e5;re6, re12, re13, re19, re3
case_8409;e6;re1, re6, re15, re4
case_8410;e3;re9, re15
case_8411;e5;re8, re6, re18
case_8412;e1;re11, re2, re10, re9
case_8413;e4;re17, re20, re2, re3
case_8414;e9;re7, re11, re15
case_8415;e1;re16, re19, re11
case_8416;e6;re12, re17, re4, re18
case_8417;e7;re14, re1
case_8418;e6;re11, re16, re7, re14, re2
case_8419;e3;re12, re2, re1
case_8420;e2;re19, re3, re7, re10, re8
case_8421;e9;re5, re15, re19, re2
case_8422;e9;re13, re18, re17, re10, re16
case_8423;e3;re10, re16
case_8424;e8;re12, re9, re16
case_8425;e9;re2, re11
case_8426;e2;re19, re15, re5, re16
case_8427;e7;re11, re19, re7, re15, re13
case_8428;e3;re5, re6
case_8429;e3;re5, re2, re19
case_8430;e8;re4, re20, re9
case_8431;e9;re8, re16, re11, re14
case_8432;e9;re18, re15
case_8433;e2;re19, re5
case_8434;e3;re3, re2, re12, re11
case_8435;e2;re5, re11
case_8436;e1;re6, re9
case_8437;e2;re15, re11, re9, re1, re18
case_8438;e3;re6, re17, re5, re7
case_8439;e8;re18, re15
case_8440;e8;re14, re18, re11
case_8441;e4;re8, re12, re10, re11, re1
case_8442;e8;re3, re19, re4, re9
case_8443;e3;re20, re2, re5
case_8444;e4;re14, re15, re3, re8
case_8445;e1;re20, re3, re18
case_8446;e1;re19, re7, re13, re10
case_8447;e1;re19, re7, re9, re16, re3
case_8448;e1;re14, re2, re12, re3, re9
case_8449;e3;re9, re3, re10
case_8450;e9;re4, re15, re14, re12, re7
case_8451;e9;re6, re4, re13, re20
case_8452;e3;re1, re15
case_8453;e6;re8, re6, re5
case_8454;e9;re19, re20
case_8455;e2;re11, re2, re5, re20, re18
case_8456;e8;re6, re19, re16, re1
case_8457;e7;re3, re15, re19
case_8458;e2;re17, re6, re16, re18
case_8459;e2;re12, re20, re15
case_8460;e9;re1, re2, re3, re4
case_8461;e7;re17, re5, re6
case_8462;e2;re14, re2, re3
case_8463;e5;re9, re7, re18
case_8464;e5;re10, re15, re12
case_8465;e6;re1, re8, re17, re10, re14
case_8466;e8;re20, re4, re5, re10, re3
case_8467;e4;re12, re4, re11, re8, re9
case_8468;e8;re4, re3, re20, re6, re11
case_8469;e3;re13, re10, re4, re11
case_8470;e2;re7, re1, re20
case_8471;e8;re5, re16, re2, re17
case_8472;e1;re2, re4, re17
case_8473;e7;re2, re13, re5, re14
case_8474;e7;re7, re1, re14, re3
case_8475;e1;re9, re18, re15, re16
case_8476;e3;re17, re19, re11, re13, re14
case_8477;e8;re20, re1, re13, re8
case_8478;e3;re7, re2, re19
case_8479;e9;re14, re11, re1
case_8480;e4;re18, re2, re9, re3
case_8481;e2;re19, re6, re18
case_8482;e1;re3, re1, re18
case_8483;e8;re15, re14, re11, re16, re10
case_8484;e7;re20, re19, re18, re4
case_8485;e1;re13, re4, re3, re18
case_8486;e6;re4, re18, re9
case_8487;e2;re7, re20, re8, re18, re11
case_8488;e9;re2, re5, re10, re4
case_8489;e1;re3, re20
case_8490;e1;re2, re20
case_8491;e3;re16, re4, re19
case_8492;e7;re8, re3, re9
case_8493;e8;re7, re2
case_8494;e7;re3, re11, re8, re18
case_8495;e1;re16, re2
case_8496;e9;re20, re12, re8
case_8497;e7;re11, re12
case_8498;e6;re8, re19, re7, re20, re15
case_8499;e1;re9, re4
case_8500;e9;re7, re8, re12, re2
case_8501;e4;re13, re14, re16, re4
case_8502;e1;re18, re20
case_8503;e6;re18, re14
case_8504;e9;re6, re3, re8
case_8505;e7;re20, re12
case_8506;e2;re18, re19, re20, re6, re10
case_8507;e7;re8, re17
case_8508;e9;re17, re18
case_8509;e8;re19, re6, re15
case_8510;e4;re4, re15
case_8511;e8;re7, re2, re19
case_8512;e6;re16, re7
case_8513;e3;re13, re14, re5, re20
case_8514;e3;re13, re12, re5, re15
case_8515;e9;re5, re1, re13, re15
case_8516;e7;re11, re4
case_8517;e1;re10, re2, re7, re15
case_8518;e1;re2, re17
case_8519;e9;re11, re16
case_8520;e5;re9, re18, re6, re15
case_8521;e9;re14, re12, re7, re9
case_8522;e9;re18, re17, re7
case_8523;e7;re17, re13, re12
case_8524;e2;re7, re4, re11, re3
case_8525;e7;re20, re10, re17, re15, re6
case_8526;e9;re4, re17, re3, re5
case_8527;e4;re18, re12, re11
case_8528;e7;re7, re5, re11, re9, re1
case_8529;e2;re5, re1
case_8530;e9;re16, re14, re4, re15
case_8531;e1;re17, re7
case_8532;e7;re17, re6
case_8533;e9;re14, re9
case_8534;e4;re7, re16, re18, re1
case_8535;e2;re4, re10, re19, re20, re18
case_8536;e4;re7, re2, re11, re6, re5
case_8537;e6;re17, re19
case_8538;e7;re10, re13
case_8539;e4;re13, re1, re17, re6, re16
case_8540;e1;re4, re10
case_8541;e2;re13, re11, re12, re9, re17
case_8542;e3;re16, re9, re10, re15, re17
case_8543;e7;re13, re12, re2, re19, re16
case_8544;e7;re16, re20, re12
case_8545;e8;re9, re5, re10, re1
case_8546;e3;re16, re9, re19
case_8547;e6;re3, re5, re12
case_8548;e8;re7, re4, re12
case_8549;e6;re9, re4, re12, re2, re7
case_8550;e4;re14, re5, re19
case_8551;e7;re2, re13
case_8552;e3;re11, re20
case_8553;e4;re5, re15, re10, re14
case_8554;e3;re4, re18, re12
case_8555;e4;re6, re17, re3
case_8556;e1;re10, re2, re4, re5, re19
case_8557;e6;re2, re20, re11, re1, re10
case_8558;e3;re12, re11
case_8559;e4;re4, re11
case_8560;e3;re15, re18
case_8561;e5;re3, re18, re17, re6
case_8562;e1;re4, re17, re13
case_8563;e1;re4, re12, re13
case_8564;e5;re2, re3, re19, re7
case_8565;e3;re9, re7
case_8566;e8;re1, re8, re13, re14, re18
case_8567;e3;re1, re12
case_8568;e6;re15, re16, re3
case_8569;e2;re19, re1
case_8570;e1;re14, re16, re18
case_8571;e1;re4, re1
case_8572;e6;re3, re16, re8
case_8573;e6;re3, re4
case_8574;e5;re9, re3, re14, re6
case_8575;e9;re12, re13
case_8576;e1;re10, re20, re11, re1
case_8577;e9;re10, re15, re4, re6
case_8578;e1;re1, re3, re19, re4, re14
case_8579;e8;re17, re12, re13, re14, re2
case_8580;e4;re18, re2, re4, re14
case_8581;e6;re4, re8
case_8582;e6;re14, re16, re7, re4, re5
case_8583;e5;re5, re12, re13
case_8584;e9;re7, re5, re1, re11
case_8585;e6;re11, re3, re4, re5
case_8586;e6;re18, re11, re3
case_8587;e9;re8, re3
case_8588;e3;re8, re1
case_8589;e1;re12, re16, re3, re4, re1
case_8590;e8;re18, re15, re1, re5
case_8591;e5;re12, re17, re4, re8
case_8592;e1;re8, re15, re11, re10
case_8593;e9;re8, re2
case_8594;e1;re13, re18, re19, re14, re10
case_8595;e7;re16, re10
case_8596;e7;re12, re17, re2
case_8597;e4;re16, re1
case_8598;e8;re19, re2, re9
case_8599;e4;re9, re13, re14, re18
case_8600;e4;re16, re18, re10
case_8601;e1;re9, re8, re14, re15, re18
case_8602;e5;re14, re6, re12, re9, re18
case_8603;e4;re12, re15, re11, re1, re16
case_8604;e5;re9, re11, re7
case_8605;e7;re14, re4, re5
case_8606;e9;re5, re2, re19, re10, re9
case_8607;e1;re7, re5, re19, re18, re13
case_8608;e9;re20, re16, re10
case_8609;e3;re5, re6, re20
case_8610;e6;re10, re1, re14, re13
case_8611;e7;re1, re10
case_8612;e6;re7, re13, re14, re3
case_8613;e6;re20, re19, re9, re13
case_8614;e7;re15, re16
case_8615;e3;re11, re10, re12, re9
case_8616;e5;re19, re1, re12, re16, re17
case_8617;e1;re15, re18
case_8618;e7;re15, re8, re18
case_8619;e4;re15, re7, re2
case_8620;e4;re10, re1, re20, re7, re9
case_8621;e4;re18, re11
case_8622;e2;re2, re6, re7
case_8623;e4;re11, re15
case_8624;e5;re16, re12
case_8625;e9;re1, re3, re18, re8, re13
case_8626;e8;re6, re5, re8
case_8627;e8;re20, re6, re16
case_8628;e5;re12, re1, re16
case_8629;e1;re1, re6, re4
case_8630;e6;re10, re9, re1, re2, re8
case_8631;e8;re13, re3
case_8632;e7;re3, re13, re19, re10
case_8633;e7;re19, re20, re5, re1
case_8634;e1;re20, re17
case_8635;e1;re17, re1, re7, re13
case_8636;e4;re9, re11, re3, re14, re17
case_8637;e1;re4, re8, re11, re12, re19
case_8638;e1;re1, re15, re17
case_8639;e8;re11, re10
case_8640;e9;re2, re9, re17
case_8641;e9;re20, re10
case_8642;e3;re9, re14, re4, re8, re7
case_8643;e8;re12, re5, re7, re2, re17
case_8644;e3;re20, re16, re11, re18, re4
case_8645;e7;re14, re7
case_8646;e6;re8, re2
case_8647;e7;re9, re8
case_8648;e4;re9, re15, re1
case_8649;e5;re9, re12, re4, re3
case_8650;e4;re9, re6, re8
case_8651;e3;re5, re15
case_8652;e9;re11, re16, re20
case_8653;e3;re11, re6, re10
case_8654;e8;re12, re6, re11
case_8655;e7;re19, re12
case_8656;e8;re10, re3, re15, re2, re11
case_8657;e7;re4, re17, re20
case_8658;e7;re15, re13, re18, re2, re19
case_8659;e8;re6, re7, re15, re20
case_8660;e8;re18, re16, re9, re11, re20
case_8661;e5;re11, re2, re6, re5, re15
case_8662;e8;re15, re8
case_8663;e9;re12, re15
case_8664;e5;re7, re19
case_8665;e1;re6, re20
case_8666;e3;re7, re5, re12, re18, re10
case_8667;e9;re15, re3
case_8668;e7;re11, re6, re13
case_8669;e3;re19, re7, re4, re15
case_8670;e4;re15, re10, re19
case_8671;e9;re2, re9, re4, re17
case_8672;e5;re20, re17
case_8673;e5;re13, re11, re10, re7, re4
case_8674;e9;re11, re10, re9, re14, re13
case_8675;e1;re5, re7, re19, re6
case_8676;e7;re17, re4, re15, re6, re16
case_8677;e5;re8, re14, re4, re3
case_8678;e1;re11, re9
case_8679;e2;re18, re9, re11, re13
case_8680;e2;re2, re11
case_8681;e1;re14, re11
case_8682;e7;re16, re11
case_8683;e6;re7, re18, re19, re11
case_8684;e9;re10, re19, re14
case_8685;e2;re15, re14, re12, re17, re19
case_8686;e1;re14, re5
case_8687;e6;re16, re1, re19, re12
case_8688;e5;re7, re11, re19
case_8689;e3;re16, re3, re19, re20
case_8690;e8;re2, re14
case_8691;e1;re17, re5, re4
case_8692;e1;re8, re4, re3, re18, re15
case_8693;e5;re5, re4
case_8694;e4;re11, re15, re6, re14
case_8695;e2;re20, re7
case_8696;e5;re15, re2, re11, re20
case_8697;e3;re10, re5
case_8698;e6;re10, re17, re18, re4
case_8699;e3;re5, re6, re12, re2
case_8700;e9;re3, re2, re4, re15, re20
